day,country_code,publisher_id,config_name,request_types,requests
2023-08-01,AU,13354,APAC_AU_Gumtree Australia,New Envelope,15539.0
2023-08-01,AU,13354,APAC_AU_Gumtree Australia,RTIS,3508.0
2023-08-01,AU,13354,APAC_AU_Gumtree Australia,Refresh,7529.0
2023-08-01,AU,13354,APAC_AU_Gumtree Australia,auth,10717.64416
2023-08-01,AU,13384,APAC_AU_The Herald Sun AU,Refresh,3.0
2023-08-01,AU,13384,APAC_AU_The Herald Sun AU,auth,0.72
2023-08-01,AU,13410,APAC_AU_WeatherzoneAU,New Envelope,105.0
2023-08-01,AU,13410,APAC_AU_WeatherzoneAU,RTIS,2564.0
2023-08-01,AU,13410,APAC_AU_WeatherzoneAU,Refresh,5288.0
2023-08-01,AU,13410,APAC_AU_WeatherzoneAU,auth,1329.3311999999999
2023-08-01,AU,13444,NA_US_Time_ATS,RTIS,650.0
2023-08-01,AU,13444,NA_US_Time_ATS,auth,0.0
2023-08-01,AU,13450,APAC_AU_Perth Now,New Envelope,52.0
2023-08-01,AU,13450,APAC_AU_Perth Now,Refresh,3699.0
2023-08-01,AU,13450,APAC_AU_Perth Now,auth,917.57888
2023-08-01,AU,13451,APAC_AU_The West Australian,New Envelope,1964.0
2023-08-01,AU,13451,APAC_AU_The West Australian,Refresh,37193.0
2023-08-01,AU,13451,APAC_AU_The West Australian,auth,10052.55616
2023-08-01,AU,13464,APAC_AU_Now to Love,New Envelope,1.0
2023-08-01,AU,13464,APAC_AU_Now to Love,Refresh,24.0
2023-08-01,AU,13464,APAC_AU_Now to Love,auth,6.3334399999999995
2023-08-01,AU,13473,APAC_AU_The New Daily_ATS,New Envelope,38332.0
2023-08-01,AU,13473,APAC_AU_The New Daily_ATS,RTIS,9323.0
2023-08-01,AU,13473,APAC_AU_The New Daily_ATS,Refresh,37270.0
2023-08-01,AU,13473,APAC_AU_The New Daily_ATS,auth,30925.902079999996
2023-08-01,AU,13476,APAC_AU_Play.Stuff.co.nz,New Envelope,7.0
2023-08-01,AU,13476,APAC_AU_Play.Stuff.co.nz,RTIS,3814.0
2023-08-01,AU,13476,APAC_AU_Play.Stuff.co.nz,Refresh,95.0
2023-08-01,AU,13476,APAC_AU_Play.Stuff.co.nz,auth,26.81408
2023-08-01,AU,13529,NA_US_TripAdvisor_ATS,New Envelope,54.0
2023-08-01,AU,13529,NA_US_TripAdvisor_ATS,RTIS,14326.0
2023-08-01,AU,13529,NA_US_TripAdvisor_ATS,Refresh,2230.0
2023-08-01,AU,13529,NA_US_TripAdvisor_ATS,auth,566.16576
2023-08-01,AU,13532,APAC_AU_Zero Tackle,New Envelope,9.0
2023-08-01,AU,13532,APAC_AU_Zero Tackle,Refresh,1363.0
2023-08-01,AU,13532,APAC_AU_Zero Tackle,auth,332.28096
2023-08-01,AU,13574,e2etests: facebook env,Refresh,96.0
2023-08-01,AU,13574,e2etests: facebook env,auth,23.04
2023-08-01,AU,13576,Tasty.co,RTIS,817.0
2023-08-01,AU,13576,Tasty.co,auth,0.0
2023-08-01,AU,13578,Huffpost,RTIS,570.0
2023-08-01,AU,13578,Huffpost,auth,0.0
2023-08-01,AU,13587,APAC_AU_Realestate.com ,New Envelope,39619.0
2023-08-01,AU,13587,APAC_AU_Realestate.com ,Refresh,479088.0
2023-08-01,AU,13587,APAC_AU_Realestate.com ,auth,137700.23936
2023-08-01,AU,13695,NA_US_9Gag_ATS,New Envelope,292.0
2023-08-01,AU,13695,NA_US_9Gag_ATS,RTIS,319.0
2023-08-01,AU,13695,NA_US_9Gag_ATS,Refresh,10244.0
2023-08-01,AU,13695,NA_US_9Gag_ATS,auth,2626.00448
2023-08-01,AU,13697,APAC_TW_IQiyi,New Envelope,22.0
2023-08-01,AU,13697,APAC_TW_IQiyi,Refresh,190.0
2023-08-01,AU,13697,APAC_TW_IQiyi,auth,59.9
2023-08-01,AU,13704,NA_US_Valnet_ATS,New Envelope,67.0
2023-08-01,AU,13704,NA_US_Valnet_ATS,RTIS,20714.0
2023-08-01,AU,13704,NA_US_Valnet_ATS,Refresh,93.0
2023-08-01,AU,13704,NA_US_Valnet_ATS,auth,60.74048
2023-08-01,AU,13726,APAC_AU_Newscorp_AU,New Envelope,97871.0
2023-08-01,AU,13726,APAC_AU_Newscorp_AU,RTIS,138505.0
2023-08-01,AU,13726,APAC_AU_Newscorp_AU,Refresh,1198645.0
2023-08-01,AU,13726,APAC_AU_Newscorp_AU,auth,343797.94623999996
2023-08-01,AU,13731,NA_US_MediaLab_ATS,New Envelope,47757.0
2023-08-01,AU,13731,NA_US_MediaLab_ATS,RTIS,468.0
2023-08-01,AU,13731,NA_US_MediaLab_ATS,Refresh,12770.0
2023-08-01,AU,13731,NA_US_MediaLab_ATS,auth,34106.850000000006
2023-08-01,AU,13744,APAC_AU_ACM,New Envelope,12430.0
2023-08-01,AU,13744,APAC_AU_ACM,Refresh,109111.0
2023-08-01,AU,13744,APAC_AU_ACM,auth,33314.4992
2023-08-01,AU,13815,na_us_minute media_ats,RTIS,1018.0
2023-08-01,AU,13815,na_us_minute media_ats,Refresh,18.0
2023-08-01,AU,13815,na_us_minute media_ats,auth,4.32
2023-08-01,AU,13845,APAC_REACH_EATWELL101_ATS,RTIS,262.0
2023-08-01,AU,13845,APAC_REACH_EATWELL101_ATS,auth,0.0
2023-08-01,AU,13897,EU_FR_Madeinwork/Ptitchef,New Envelope,1.0
2023-08-01,AU,13897,EU_FR_Madeinwork/Ptitchef,RTIS,29.0
2023-08-01,AU,13897,EU_FR_Madeinwork/Ptitchef,Refresh,2.0
2023-08-01,AU,13897,EU_FR_Madeinwork/Ptitchef,auth,1.05344
2023-08-01,AU,13926,NA_US_UnwindMedia_ATS,New Envelope,626.0
2023-08-01,AU,13926,NA_US_UnwindMedia_ATS,RTIS,1398.0
2023-08-01,AU,13926,NA_US_UnwindMedia_ATS,Refresh,8001.0
2023-08-01,AU,13926,NA_US_UnwindMedia_ATS,auth,2279.21344
2023-08-01,AU,13934,NA_US_DailyDot_ATS,RTIS,232.0
2023-08-01,AU,13934,NA_US_DailyDot_ATS,auth,0.0
2023-08-01,AU,13936,NA_US_IMVU_ATS,New Envelope,290.0
2023-08-01,AU,13936,NA_US_IMVU_ATS,Refresh,5405.0
2023-08-01,AU,13936,NA_US_IMVU_ATS,auth,1463.4976000000001
2023-08-01,AU,13939,ATS PAIR Test Config,New Envelope,288.0
2023-08-01,AU,13939,ATS PAIR Test Config,Refresh,96.0
2023-08-01,AU,13939,ATS PAIR Test Config,auth,188.19071999999997
2023-08-02,AU,2,Index Envelope Return,New Envelope,4360.0
2023-08-02,AU,2,Index Envelope Return,RTIS,289391.0
2023-08-02,AU,2,Index Envelope Return,Refresh,2880.0
2023-08-02,AU,2,Index Envelope Return,auth,3191.3983999999996
2023-08-02,AU,14,Levi9 Envelope Test,Refresh,99.0
2023-08-02,AU,14,Levi9 Envelope Test,auth,23.759999999999998
2023-08-02,AU,24,Gourmet Ads,RTIS,255.0
2023-08-02,AU,24,Gourmet Ads,auth,0.0
2023-08-02,AU,33,NA_US_Newsweek_ATS,New Envelope,13.0
2023-08-02,AU,33,NA_US_Newsweek_ATS,RTIS,1625.0
2023-08-02,AU,33,NA_US_Newsweek_ATS,Refresh,38.0
2023-08-02,AU,33,NA_US_Newsweek_ATS,auth,16.57472
2023-08-02,AU,36,Ian Test Config,New Envelope,1.0
2023-08-02,AU,36,Ian Test Config,auth,0.57344
2023-08-02,AU,47,Topito,RTIS,3.0
2023-08-02,AU,47,Topito,auth,0.0
2023-08-02,AU,94,IDM Config,RTIS,1822.0
2023-08-02,AU,94,IDM Config,auth,0.0
2023-08-02,AU,101,NA_US_SlickDeals_ATS,New Envelope,19.0
2023-08-02,AU,101,NA_US_SlickDeals_ATS,RTIS,32.0
2023-08-02,AU,101,NA_US_SlickDeals_ATS,Refresh,31.0
2023-08-02,AU,101,NA_US_SlickDeals_ATS,auth,18.33536
2023-08-02,AU,105,Aniview Config,RTIS,54141.0
2023-08-02,AU,105,Aniview Config,auth,0.0
2023-08-02,AU,106,NA_US_Freestar_ATS,New Envelope,980.0
2023-08-02,AU,106,NA_US_Freestar_ATS,RTIS,6720.0
2023-08-02,AU,106,NA_US_Freestar_ATS,Refresh,970.0
2023-08-02,AU,106,NA_US_Freestar_ATS,auth,794.77119999999991
2023-08-02,AU,109,Pubwise,RTIS,598.0
2023-08-02,AU,109,Pubwise,auth,0.0
2023-08-02,AU,111,NA_US_Raptive -Cafe Media_ATS,New Envelope,3222.0
2023-08-02,AU,111,NA_US_Raptive -Cafe Media_ATS,RTIS,68218.0
2023-08-02,AU,111,NA_US_Raptive -Cafe Media_ATS,Refresh,21858.0
2023-08-02,AU,111,NA_US_Raptive -Cafe Media_ATS,auth,7093.54368
2023-08-02,AU,113,Sonemic Config,RTIS,271.0
2023-08-02,AU,113,Sonemic Config,auth,0.0
2023-08-02,AU,124,APAC_AU_Domain.com.au,New Envelope,4235.0
2023-08-02,AU,124,APAC_AU_Domain.com.au,RTIS,12.0
2023-08-02,AU,124,APAC_AU_Domain.com.au,Refresh,52606.0
2023-08-02,AU,124,APAC_AU_Domain.com.au,auth,15053.9584
2023-08-02,AU,1256,NA_US_American Media Inc_ATS,New Envelope,9.0
2023-08-02,AU,1256,NA_US_American Media Inc_ATS,RTIS,735.0
2023-08-02,AU,1256,NA_US_American Media Inc_ATS,Refresh,10.0
2023-08-02,AU,1256,NA_US_American Media Inc_ATS,auth,7.56096
2023-08-02,AU,1269,Zaptush Prebid,RTIS,5.0
2023-08-02,AU,1269,Zaptush Prebid,auth,0.0
2023-08-02,AU,1278,APAC_AU_Seven West Media,New Envelope,4.0
2023-08-02,AU,1278,APAC_AU_Seven West Media,auth,2.29376
2023-08-02,AU,1285,NA_US_Tapatalk_ATS,New Envelope,55.0
2023-08-02,AU,1285,NA_US_Tapatalk_ATS,RTIS,10.0
2023-08-02,AU,1285,NA_US_Tapatalk_ATS,Refresh,1311.0
2023-08-02,AU,1285,NA_US_Tapatalk_ATS,auth,346.1792
2023-08-02,AU,1293,NA_US_WebMD_ATS,New Envelope,4982.0
2023-08-02,AU,1293,NA_US_WebMD_ATS,Refresh,1778.0
2023-08-02,AU,1293,NA_US_WebMD_ATS,auth,3283.5980799999998
2023-08-02,AU,1294,AdTechFactory,RTIS,4.0
2023-08-02,AU,1294,AdTechFactory,auth,0.0
2023-08-02,AU,1320,NA_US_Encyclopedia Britannica_ATS,New Envelope,27.0
2023-08-02,AU,1320,NA_US_Encyclopedia Britannica_ATS,RTIS,76.0
2023-08-02,AU,1320,NA_US_Encyclopedia Britannica_ATS,Refresh,66.0
2023-08-02,AU,1320,NA_US_Encyclopedia Britannica_ATS,auth,31.322879999999998
2023-08-02,AU,1333,NA_US_Dictionary.com - Pubmatic_ATS,RTIS,3.0
2023-08-02,AU,1333,NA_US_Dictionary.com - Pubmatic_ATS,auth,0.0
2023-08-02,AU,1352,NA_US_Drugs.com_ATS,New Envelope,109.0
2023-08-02,AU,1352,NA_US_Drugs.com_ATS,RTIS,974.0
2023-08-02,AU,1352,NA_US_Drugs.com_ATS,Refresh,53.0
2023-08-02,AU,1352,NA_US_Drugs.com_ATS,auth,75.22496
2023-08-02,AU,1408,NA_US_Conde Nast - architecturaldigest_ATS,New Envelope,1.0
2023-08-02,AU,1408,NA_US_Conde Nast - architecturaldigest_ATS,auth,0.57344
2023-08-02,AU,1418,NA_US_Conde Nast - New Yorker_ATS,New Envelope,1.0
2023-08-02,AU,1418,NA_US_Conde Nast - New Yorker_ATS,auth,0.57344
2023-08-02,AU,1429,PubPlus,RTIS,4273.0
2023-08-02,AU,1429,PubPlus,auth,0.0
2023-08-02,AU,1451,APAC_Digital Photography School_ATS,New Envelope,16.0
2023-08-02,AU,1451,APAC_Digital Photography School_ATS,RTIS,4.0
2023-08-02,AU,1451,APAC_Digital Photography School_ATS,Refresh,42.0
2023-08-02,AU,1451,APAC_Digital Photography School_ATS,auth,19.25504
2023-08-02,AU,1965,APAC_AU_OzBargain,New Envelope,19.0
2023-08-02,AU,1965,APAC_AU_OzBargain,RTIS,4145.0
2023-08-02,AU,1965,APAC_AU_OzBargain,Refresh,2120.0
2023-08-02,AU,1965,APAC_AU_OzBargain,auth,519.69535999999994
2023-08-02,AU,1974,NA_US_Healthline_ATS,New Envelope,2217.0
2023-08-02,AU,1974,NA_US_Healthline_ATS,Refresh,2254.0
2023-08-02,AU,1974,NA_US_Healthline_ATS,auth,1812.27648
2023-08-02,AU,1982,APAC_AU_Homeone,New Envelope,4.0
2023-08-02,AU,1982,APAC_AU_Homeone,RTIS,170.0
2023-08-02,AU,1982,APAC_AU_Homeone,Refresh,9.0
2023-08-02,AU,1982,APAC_AU_Homeone,auth,4.45376
2023-08-02,AU,1983,APAC_AU_Swellnet,New Envelope,144.0
2023-08-02,AU,1983,APAC_AU_Swellnet,RTIS,364.0
2023-08-02,AU,1983,APAC_AU_Swellnet,Refresh,368.0
2023-08-02,AU,1983,APAC_AU_Swellnet,auth,170.89535999999998
2023-08-02,AU,1984,APAC_AU_Oursteps,New Envelope,8.0
2023-08-02,AU,1984,APAC_AU_Oursteps,RTIS,536.0
2023-08-02,AU,1984,APAC_AU_Oursteps,Refresh,768.0
2023-08-02,AU,1984,APAC_AU_Oursteps,auth,188.90752
2023-08-02,AU,1987,APAC_AU_Rent.com.au,New Envelope,791.0
2023-08-02,AU,1987,APAC_AU_Rent.com.au,RTIS,708.0
2023-08-02,AU,1987,APAC_AU_Rent.com.au,Refresh,2615.0
2023-08-02,AU,1987,APAC_AU_Rent.com.au,auth,1081.19104
2023-08-02,AU,1988,APAC_AU_Calculate Stuff,RTIS,19.0
2023-08-02,AU,1988,APAC_AU_Calculate Stuff,auth,0.0
2023-08-02,AU,1990,APAC_AU_Interest.co.nz,RTIS,23.0
2023-08-02,AU,1990,APAC_AU_Interest.co.nz,Refresh,46.0
2023-08-02,AU,1990,APAC_AU_Interest.co.nz,auth,11.04
2023-08-02,AU,2000,NA_US_Optimism Digital - Inbox Lab_ATS,New Envelope,736.0
2023-08-02,AU,2000,NA_US_Optimism Digital - Inbox Lab_ATS,Refresh,1444.0
2023-08-02,AU,2000,NA_US_Optimism Digital - Inbox Lab_ATS,auth,768.61184
2023-08-02,AU,2002,APAC_AU_ozflatmates.com,RTIS,2.0
2023-08-02,AU,2002,APAC_AU_ozflatmates.com,Refresh,1.0
2023-08-02,AU,2002,APAC_AU_ozflatmates.com,auth,0.24
2023-08-02,AU,2004,APAC_AU_iknowthepilot.com.au,New Envelope,78.0
2023-08-02,AU,2004,APAC_AU_iknowthepilot.com.au,RTIS,414.0
2023-08-02,AU,2004,APAC_AU_iknowthepilot.com.au,Refresh,110.0
2023-08-02,AU,2004,APAC_AU_iknowthepilot.com.au,auth,71.12832
2023-08-02,AU,2161,NA_US_Fandom_ATS,New Envelope,1902.0
2023-08-02,AU,2161,NA_US_Fandom_ATS,RTIS,21963.0
2023-08-02,AU,2161,NA_US_Fandom_ATS,Refresh,7546.0
2023-08-02,AU,2161,NA_US_Fandom_ATS,auth,2901.7228800000003
2023-08-02,AU,6789,e2etests: scoped env with pel partner id,New Envelope,1728.0
2023-08-02,AU,6789,e2etests: scoped env with pel partner id,Refresh,1536.0
2023-08-02,AU,6789,e2etests: scoped env with pel partner id,auth,1359.54432
2023-08-02,AU,12220,NA_US_PGA Tour_ATS,New Envelope,12.0
2023-08-02,AU,12220,NA_US_PGA Tour_ATS,Refresh,58.0
2023-08-02,AU,12220,NA_US_PGA Tour_ATS,auth,20.80128
2023-08-02,AU,12243,EU_UK_Future_Publishing,New Envelope,532.0
2023-08-02,AU,12243,EU_UK_Future_Publishing,Refresh,513.0
2023-08-02,AU,12243,EU_UK_Future_Publishing,auth,428.19007999999997
2023-08-02,AU,12244,EU_UK_Crash_Media,Refresh,1.0
2023-08-02,AU,12244,EU_UK_Crash_Media,auth,0.24
2023-08-02,AU,13243,NA_US_Camfrog_ATS,New Envelope,20.0
2023-08-02,AU,13243,NA_US_Camfrog_ATS,Refresh,1443.0
2023-08-02,AU,13243,NA_US_Camfrog_ATS,auth,357.7888
2023-08-02,AU,13251,e2etests: PS - Test Ridealong Open ID Consumer,New Envelope,288.0
2023-08-02,AU,13251,e2etests: PS - Test Ridealong Open ID Consumer,Refresh,96.0
2023-08-02,AU,13251,e2etests: PS - Test Ridealong Open ID Consumer,auth,188.19071999999997
2023-08-02,AU,13253,e2etests: envelope api test,New Envelope,288.0
2023-08-02,AU,13253,e2etests: envelope api test,Refresh,192.0
2023-08-02,AU,13253,e2etests: envelope api test,auth,211.23071999999996
2023-08-02,AU,13287,APAC_NZME_ATS,New Envelope,448.0
2023-08-02,AU,13287,APAC_NZME_ATS,RTIS,2983.0
2023-08-02,AU,13287,APAC_NZME_ATS,Refresh,9471.0
2023-08-02,AU,13287,APAC_NZME_ATS,auth,2529.94112
2023-08-02,AU,13292,NA_US_Vox Media_ATS,New Envelope,22.0
